"cc_num","merchant","category","amount","first_name","last_name","gender","street","city","state","zip","lat","long","city_pop","job","dob","trans_num","merch_lat","merch_long","is_fraud_from_api","is_fraud","cur_time"
4502539526809429801,fraud_Nienow PLC,entertainment,5.13,Stephanie,Cummings,F,"1025 Robin Square",Ash Flat,AR,"72513",36.220100,-91.642100,2856,Hydrologist,1926-08-27,"1a1ed0cdb258c975ff037dcf7305909f",36.965269,-92.273745,false,,1742380684574
3531129874770000,fraud_Reichel LLC,personal_care,83.89,Shelby,Mitchell,F,"974 Cindy Stream",Brandon,VT,"5733",43.806500,-73.088200,5895,"Scientist, marine",1975-07-13,"3a4d4571416e944bf263fb2cfb6769e2",43.280605,-72.762653,false,,1742380756047
30042378430132,fraud_Fadel-Hilpert,health_fitness,261.11,Connor,Grant,M,"0654 Kevin Turnpike Apt. 084",Northport,NY,"11768",40.905100,-73.330900,21902,Tour manager,1976-05-16,c315b9db06277fa5eb474f8dded0f7d6,41.233996,-73.624936,false,,1742380827974
30238755902988,"fraud_Johnston, Nikolaus and Maggio",grocery_net,25.60,Danielle,Yu,F,"5395 Colon Burgs Suite 037",Thrall,TX,"76578",30.592000,-97.289300,1766,Press sub,1976-01-02,"44f0b1cbd569a8c2a4fa87f8b389e5f3",31.471896,-96.473947,false,,1742380894509
6011724471098086,fraud_Cormier LLC,shopping_net,1.36,Ann,Lawson,F,"144 Evans Islands Apt. 683",Burbank,WA,"99323",46.196600,-118.901700,3684,Musician,1981-11-29,"355dfb28878f4dfcfcc866dbc12e0a51",46.703341,-119.436264,false,,1742380961006
3577663406369449,fraud_Volkman Ltd,misc_net,3.08,Cody,Hooper,M,"7233 John Parks",Lepanto,AR,"72354",35.606900,-90.335900,2470,Counselling psychologist,1968-10-06,"8ba058d4a860a19dc99678806c8ae5a7",35.192418,-90.500421,false,,1742381027060
5540636818935089,fraud_Schmidt-Larkin,home,127.64,Kenneth,Foster,M,"329 Michael Extension",Lawrence,MA,"1843",42.691100,-71.160500,76383,Geoscientist,1985-04-04,"77a45be340b3eaa0f7d79fedafcb13cb",42.177549,-71.087200,false,,1742381094992
3517527805128735,fraud_Cartwright-Harris,grocery_pos,111.01,Tracy,Conway,F,"6778 Campos Field",Bonfield,IL,"60913",41.157300,-88.061900,1617,Medical secretary,1990-04-25,"825ea6578afbfa3efcde3292ad5c9452",41.431853,-87.823620,false,,1742381166158
4452366298769043,fraud_Barton Inc,grocery_pos,89.68,Linda,Davis,F,"6602 Ortiz Pine Apt. 179",Blooming Grove,TX,"76626",32.075800,-96.701000,1563,Financial adviser,1978-03-04,c86ebe8f2113e2e51f34dc55e8632029,32.659306,-96.581021,false,,1742381234214
4839043708100390,fraud_Heller PLC,health_fitness,22.69,Meredith,Campbell,F,"043 Hanson Turnpike",Hedrick,IA,"52563",41.182600,-92.309700,1583,Geochemist,1999-06-28,"054de9df060e1794228141058db389f4",41.934205,-91.819532,false,,1742381300762
3541160328600277,"fraud_Herman, Treutel and Dickens",misc_net,51.01,Jason,Singh,M,"4720 Anna Ways",Murrayville,IL,"62668",39.572300,-90.237900,1512,Commercial/residential surveyor,2003-05-07,"800263b4036f96f46dbf8d032cc8175e",39.076166,-89.408882,false,,1742381368507
4393520897625,fraud_Bernier and Sons,kids_pets,53.89,Charles,Rodriguez,M,"240 Tracy Forges",Easton,KS,"66020",39.339100,-95.099900,1442,Air broker,1982-05-20,a0a9b6ad864f29331286264de5aaa347,39.329275,-95.112772,false,,1742381439715
3566094707272327,fraud_Nader-Maggio,personal_care,40.84,Kristina,Stewart,F,"47029 Jimmy Tunnel Apt. 106",Newhall,CA,"91321",34.379500,-118.523000,34882,Health physicist,1971-04-25,a5293154f44b9c3536767f95f668d1a2,34.624791,-118.055402,false,,1742381507890
4713464490314802,fraud_Schroeder Group,health_fitness,72.05,Wesley,Parker,M,"7452 Browning Port",Mc Intosh,SD,"57641",45.708400,-101.154600,295,"Designer, industrial/product",1981-01-26,b966a99cb82b34cf7063cf6ea1ab49f0,45.083495,-100.724742,false,,1742381574316
30551643947183,"fraud_Heller, Gutmann and Zieme",grocery_pos,219.87,Morgan,Smith,F,"1441 Bradley Place",Grover,NC,"28073",35.183600,-81.455200,5621,Toxicologist,1973-11-14,a58d3412b1ef789c8f8430799cf1eda4,35.400239,-81.560929,false,,1742381645636
4155021259183870,fraud_Paucek-Wiza,grocery_net,44.01,Renee,Parrish,F,"174 Jennifer Meadow Apt. 467",Mountain Park,OK,"73559",34.703200,-98.959100,540,Research scientist (life sciences),1983-10-12,"68d87ea4772d4ce38d99ff961de6470c",35.701443,-99.786082,false,,1742381712532
3518758680062249,fraud_Smith-Stokes,misc_pos,26.30,Antonio,Koch,M,"8738 Richard Brooks",Moab,UT,"84532",38.567700,-109.527100,9772,Location manager,1989-11-24,"3efb493d41807925338ae839095acbbf",37.889700,-108.644478,false,,1742381780500
676102124465,fraud_Altenwerth-Kilback,home,48.91,Natasha,Mclaughlin,F,"8699 Lindsay Ford Apt. 486",Napa,CA,"94558",38.454900,-122.256400,94014,Airline pilot,1985-08-21,aa42ba7dd816702e348d1b88803c91ca,38.766069,-121.861379,false,,1742381848097
4005676619255478,fraud_Gislason Group,misc_pos,3.95,William,Perry,M,"458 Phillips Island Apt. 768",Denham Springs,LA,"70726",30.459000,-90.902700,71335,Herbalist,1994-05-31,a719053b4f612a2ead33d9c812842439,30.219076,-90.552068,false,,1742381915492
6506116513503136,fraud_Marvin-Lind,personal_care,66.33,Kimberly,Rice,F,"63991 Destiny Rue Apt. 651",Tyler,TX,"75703",32.276800,-95.303100,144160,Sports development officer,1984-05-04,"62ad91db98087e61a7616a04da5c8437",31.438750,-95.145117,false,,1742381981898
3590736522064285,"fraud_Ferry, Reichel and DuBuque",grocery_net,71.50,Kimberly,Gonzalez,F,"72966 Shannon Pass Apt. 391",Bauxite,AR,"72011",34.509100,-92.482800,4074,"Scientist, audiological",1975-12-20,cfffc01d8625a75c83b6b4cff51d8efb,34.343501,-92.399022,false,,1742382053258
2712209726293386,fraud_Schoen-Quigley,kids_pets,6.51,Jenna,Brooks,F,"50872 Alex Plain Suite 088",Baton Rouge,LA,"70808",30.406600,-91.146800,378909,"Designer, furniture",1977-02-22,da1466dae937f81ebe9c8607536aea86,30.693138,-91.611954,false,,1742382119481
4922710831011201,fraud_Bernier and Sons,kids_pets,14.99,Heather,Chase,F,"6888 Hicks Stream Suite 954",Manor,PA,"15665",40.335900,-79.660700,1472,Public affairs consultant,1941-03-07,"91b487736cdf0b0ef390bcec39fe3f35",41.009377,-80.134221,false,,1742382185855
3525668150756629,"fraud_Swaniawski, Lowe and Robel",shopping_pos,150.42,Christopher,Choi,M,"04611 Sandra Spring Suite 059",Rumely,MI,"49826",46.348100,-87.043600,137,Film/video editor,1990-08-13,e0e5d9d83bb569d252def84c0fc7e6ab,45.438162,-86.916207,false,,1742382255341
4642894980163,"fraud_Yost, Block and Koepp",misc_pos,142.21,Eddie,Mendez,M,"1831 Faith View Suite 653",Clarinda,IA,"51632",40.749100,-95.038000,7297,IT trainer,1990-07-13,"89098a76a05ae0d3ba6bf6ec1147aee3",39.857848,-94.816067,false,,1742382321981
30235438713303,"fraud_Schiller, Blanda and Johnson",home,52.96,James,Baldwin,M,"3603 Mitchell Court",Winfield,WV,"25213",38.507200,-81.890000,5512,Exhibition designer,1980-03-24,"6404c92a23b38a884c3383cd0d05255a",38.035725,-81.205879,false,,1742382393710
3566094707272327,fraud_Gottlieb-Hansen,personal_care,12.58,Kristina,Stewart,F,"47029 Jimmy Tunnel Apt. 106",Newhall,CA,"91321",34.379500,-118.523000,34882,Health physicist,1971-04-25,a740e592453f42283eff9a39a3d7e954,34.460797,-119.475207,false,,1742382460272
3560725013359375,fraud_Jaskolski-Vandervort,misc_net,4.04,Brooke,Smith,F,"63542 Luna Brook Apt. 012",Notrees,TX,"79759",31.859900,-102.741300,23,Cytogeneticist,1969-09-15,"3391b9175d48e7c5dad3937ffc32fd3d",30.973640,-102.600149,false,,1742382526809
4906628655840914250,"fraud_Roob, Conn and Tremblay",shopping_pos,19.65,Charles,Moreno,M,"838 Franklin Prairie Apt. 902",Key West,FL,"33040",24.655700,-81.382400,32891,Town planner,1987-02-13,b71973fddb8af7ceea885d1478333bf3,25.563765,-82.097153,false,,1742382593490
676173792455,fraud_Leannon-Ward,food_dining,17.57,Brittany,Cox,F,"07177 William Dale Apt. 547",Santa Monica,CA,"90403",34.028700,-118.492400,92043,"Civil engineer, contracting",1961-04-25,"4de2bd001e9eb15e51c580db3e76ee18",33.603847,-118.899436,false,,1742382661576
377993105397617,fraud_McKenzie-Huels,food_dining,4.12,Nathan,Martinez,M,"586 Thomas Cliffs",Oconto Falls,WI,"54154",44.875500,-88.155500,5548,Mining engineer,1975-09-11,"27e0a706253898ccdeb9e79f6534dda9",44.977897,-88.047224,false,,1742382732977
30131826429364,fraud_Fritsch and Sons,health_fitness,35.49,Brianna,Foley,F,"57256 Raymond Ports",Knoxville,TN,"37932",35.933500,-84.148100,391389,"Designer, industrial/product",1994-04-22,f5d7673844326a1097b753f0348a9104,35.789606,-83.445509,false,,1742382799310
6011724471098086,fraud_Larson-Moen,entertainment,15.59,Ann,Lawson,F,"144 Evans Islands Apt. 683",Burbank,WA,"99323",46.196600,-118.901700,3684,Musician,1981-11-29,"936e47882e05a1d8501c3ee00753a3b8",46.381614,-119.493865,false,,1742382866799
5154903938030655,fraud_Pacocha-Weissnat,kids_pets,111.54,Felicia,Combs,F,"825 Martinez Springs Apt. 625",White Sulphur Springs,WV,"24986",37.782700,-80.312900,5216,Community development worker,1993-10-05,c25f57020ec3346470a688ea6649df4d,37.544293,-79.409610,false,,1742382934514
2358122155477959,fraud_Kihn Inc,shopping_pos,1113.40,Mike,Tran,M,"17355 Mendoza Bypass Suite 059",Linthicum Heights,MD,"21090",39.209200,-76.668100,9784,"Conservator, furniture",1924-10-30,"68e302253cf031d4d5c94fae29e2f35e",39.733110,-77.366091,true,,1742383000947
349612764943496,"fraud_Swaniawski, Lowe and Robel",shopping_pos,128.94,Xavier,Beltran,M,"61107 Edwards Dam Apt. 463",Big Creek,KY,"40914",37.104600,-83.570600,467,"Psychologist, forensic",1984-06-04,b0a80d672ea137420ae6497d6c5829a4,37.716945,-83.914588,false,,1742383070570
213157767990030,fraud_Goyette-Herzog,travel,1.19,Tara,Campbell,F,"05050 Rogers Well Apt. 439",Rock Springs,WY,"82901",41.606000,-109.230000,27971,Music therapist,1984-08-01,cae24472640383d1e7d2139c35b51d0e,41.682861,-108.861912,false,,1742383137035
4716561796955522,fraud_Koss and Sons,gas_transport,64.20,Lauren,Anderson,F,"11014 Chad Lake Apt. 573",Heart Butte,MT,"59448",48.277700,-112.845600,743,Water engineer,1972-05-04,"04bbeb8f5ad744bafcd960a267a9d477",49.096115,-113.734163,false,,1742383203574
676314217768,fraud_Lubowitz-Walter,kids_pets,97.90,Ellen,Carrillo,F,"9431 Amanda Mills",Odessa,MO,"64076",38.982900,-93.975700,9512,Clinical research associate,1972-12-31,a7d67fb608bffcc25cdb39507b62c259,39.416433,-94.531528,false,,1742383270144
3564182536169293,fraud_Metz-Boehm,shopping_pos,8.39,Brenda,Johnson,F,"56160 Nicholas Isle",Norwich,OH,"43767",39.993400,-81.802400,1443,Research scientist (medical),1962-03-04,"371ba5b89c5f34bda1a6085258c8be5a",39.786362,-81.030487,false,,1742383338998
213155997615567,fraud_Daugherty-Thompson,food_dining,59.20,James,Yoder,M,"83359 Lopez Point",Clune,PA,"15727",40.550300,-79.323700,168,Race relations officer,1978-10-04,edb56471136b9c6e6ed17607e21b48a1,39.628620,-79.059529,false,,1742383404990
5456712664803820,"fraud_Streich, Hansen and Veum",gas_transport,101.76,Pamela,Matthews,F,"36659 Smith Club Apt. 080",Llano,NM,"87543",36.148600,-105.664800,247,Architectural technologist,1961-10-24,"911ea4016f2e2dc390fff325e6d9824b",36.853673,-105.047938,false,,1742383471506
3587044315915002,fraud_Bernier and Sons,kids_pets,48.07,Christian,Roman,M,"495 Fisher Throughway",Grand Junction,TN,"38039",35.065900,-89.153400,1804,Clothing/textile technologist,1974-10-15,"2b39ef295c256eab8e67f7caa05e9687",35.652598,-88.968639,false,,1742383537830
4048508450704760,"fraud_Boehm, Predovic and Reinger",misc_pos,9.17,Cheryl,Melton,F,"5053 Bell Crescent Apt. 255",Fullerton,NE,"68638",41.366000,-98.005400,1749,"Surveyor, mining",1973-05-07,b78fab849c6725f2a55354b22ea5abbd,42.300954,-98.485065,false,,1742383605275
180064817343047,fraud_Kessler Inc,travel,9.51,Patricia,Gonzalez,F,"8973 Mark Drive",Stephensport,KY,"40170",37.904800,-86.524000,344,Chartered public finance accountant,1967-03-30,"61a7a29fb00bda619572f0edcd833930",38.202743,-86.992645,false,,1742383672386
4561892980175,fraud_Cormier LLC,health_fitness,12.43,Jacqueline,Allen,F,"166 Lisa Fords",Greenwood,IN,"46143",39.596000,-86.130900,78968,Financial adviser,1968-02-10,bfafe639534fe5a1589f04dc80b51d10,38.977879,-85.185354,false,,1742383738963
4988304376504,fraud_Gibson-Deckow,entertainment,17.72,William,Thompson,M,"977 Rita Grove Apt. 000",Rock Tavern,NY,"12575",41.457500,-74.165900,2258,Building surveyor,1937-03-17,"6b8d4e932c97f3bca3e4a68cc6bd4484",41.850818,-74.502852,false,,1742383806013
38947654498698,fraud_Quitzon-Goyette,home,55.43,Lori,Rodriguez,F,"12087 Michael Light",Creola,OH,"45622",39.354300,-82.503000,321,"Copywriter, advertising",1979-06-24,"5e6c4002bcb99a09ee251d033febb571",39.019056,-81.569578,false,,1742383874001
213163860545705,fraud_Gislason Group,misc_pos,37.38,Mark,Tyler,M,"82201 Bradley Radial Suite 703",Avera,GA,"30803",33.141000,-82.515000,741,Claims inspector/assessor,1986-04-28,"66c7b61d7be7132282f70a9744962702",33.926719,-82.527260,false,,1742383940073
5580563567307107,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,126.57,Stanley,Dickson,M,"078 Alex Fields",Smock,PA,"15480",39.996100,-79.767800,1946,Charity fundraiser,1990-06-21,"5d296ec34c3edd765b1bbaed3f6ef5bf",39.020942,-80.439486,false,,1742384006969
4170689372027579,fraud_Harris Group,food_dining,4.73,Samuel,Frey,M,"830 Myers Plaza Apt. 384",Edmond,OK,"73034",35.666500,-97.479800,116001,Media buyer,1993-05-10,aa1848c1c6ac8903286338f6c279cbcd,36.098481,-98.442297,false,,1742384074199
581686439828,fraud_Rau and Sons,grocery_pos,47.51,Larry,House,M,"911 Sabrina Trafficway",Cochranton,PA,"16314",41.520500,-80.057300,5507,Retail merchandiser,1973-07-28,"5cc5f2a7a39770ab78ae8dc0ee13b7d6",42.132713,-79.347782,false,,1742384140970
342952484382519,fraud_Kuvalis Ltd,gas_transport,48.39,Kayla,Jones,F,"6033 Young Track Suite 804",East Canaan,CT,"6024",42.015800,-73.291300,647,Comptroller,1987-09-26,b0043b54d3f258c60aea0aa036c9a322,42.785904,-74.235964,false,,1742384212409
6534628260579800,fraud_Zulauf LLC,personal_care,41.06,Christine,Harris,F,"29606 Martinez Views Suite 653",Hinesburg,VT,"5461",44.334600,-73.098000,4542,Claims inspector/assessor,1998-03-19,f28eaf672485fbe385d634938a583545,43.753271,-73.500281,false,,1742384279074
371226440126102,fraud_Beer-Jast,kids_pets,2.47,Stacy,Lambert,F,"85430 Julie Trafficway Suite 792",Mulberry Grove,IL,"62262",38.931100,-89.246300,1810,Race relations officer,1974-12-24,"335274d4eea64f5a2d89c6d0ffcfae76",38.865634,-88.396748,false,,1742384348128
3566094707272327,fraud_Nienow PLC,entertainment,17.15,Kristina,Stewart,F,"47029 Jimmy Tunnel Apt. 106",Newhall,CA,"91321",34.379500,-118.523000,34882,Health physicist,1971-04-25,"9ea7fedfde335efea4920089a83c8842",34.803510,-118.317083,false,,1742384425026
4587577161160601,fraud_Jewess LLC,shopping_pos,4.53,Tina,Lawrence,F,"12444 Jacob Pines",Nobleboro,ME,"4555",44.094300,-69.482800,1643,Financial trader,1976-04-12,"6ff28fcaf39c1b892a97bc95ca425539",43.751031,-70.367785,false,,1742384492127
30551643947183,fraud_Kuphal-Bartoletti,misc_net,9.69,Morgan,Smith,F,"1441 Bradley Place",Grover,NC,"28073",35.183600,-81.455200,5621,Toxicologist,1973-11-14,ace14f83b166dcaf9aea8b210121fe2a,35.838870,-81.274205,false,,1742384559077
4716561796955522,fraud_Bode-Schuster,kids_pets,124.61,Lauren,Anderson,F,"11014 Chad Lake Apt. 573",Heart Butte,MT,"59448",48.277700,-112.845600,743,Water engineer,1972-05-04,"2816d6cd4fda53e1d3b697c09853c209",47.892049,-113.250957,false,,1742384630733
676326610042,fraud_Gleason and Sons,kids_pets,68.79,Jacqueline,Caldwell,F,"54220 April Union Suite 403",Riverview,MI,"48193",42.178200,-83.246100,15623,Writer,1993-11-02,"0f1a3bba6a183f03b892a0ff4ec6c8f6",42.894161,-82.994883,false,,1742384697090
4427805710168,"fraud_Bins, Balistreri and Beatty",shopping_pos,17.11,Michelle,Rodriguez,F,"1742 Brandon Squares Apt. 461",Ruidoso,NM,"88355",33.330500,-105.693300,8874,Licensed conveyancer,2000-08-16,cfb26ed9b9c6b15379df296ddf11969f,32.826625,-105.310615,false,,1742384764978
4433091568498503,fraud_Weimann-Lockman,kids_pets,70.53,Linda,Davis,F,"493 Todd Views",Gaithersburg,MD,"20882",39.233500,-77.145800,135332,Clinical biochemist,1936-03-28,c2bf11e8eb7713db90d7853f5c5d3b15,38.700277,-77.233362,false,,1742384831214
6596735789587928,fraud_Bins-Rice,gas_transport,73.35,Spencer,Williams,M,"1145 Tony Drive Suite 080",Watertown,MN,"55388",44.959500,-93.848200,5619,Licensed conveyancer,1959-01-15,bb2911ccfcd7628245b198b05c4c0202,44.864883,-94.825572,false,,1742384899164
376028110684021,fraud_Deckow-Dare,food_dining,63.44,Aaron,Murray,M,"624 Hale Springs Apt. 572",Meadville,MO,"64659",39.779500,-93.301400,964,Tourist information centre manager,1974-12-23,ac95c9d99af3042852730d2cefba55db,39.317839,-94.201777,false,,1742384970573
180036456789979,"fraud_Greenfelder, Bartoletti and Davis",misc_net,394.21,Mackenzie,Salazar,F,"982 Melissa Lock",Bagley,WI,"53801",42.920700,-91.068500,878,Risk analyst,1974-11-20,"160f1a2c9b2a1ef1e260f7b2c3cfc1ad",42.736742,-92.035259,false,,1742385037237
567868110212,fraud_Daugherty LLC,kids_pets,138.16,Dawn,Tucker,F,"789 Herring Manors",Houston,TX,"77007",29.773600,-95.403400,2906700,"Copywriter, advertising",1984-12-16,"666bc5538b6f5274cbe06a81944b3b15",29.356463,-95.452130,false,,1742385104058
3565196229855512,fraud_Champlin-Casper,home,35.71,Adriana,Harvey,F,"715 Joy Prairie",Unionville,MO,"63565",40.481500,-92.995100,3805,"Investment banker, corporate",1950-09-15,a0aaee3002df82e3677eafd2a61f7e6d,39.897340,-92.217463,false,,1742385170491
3551217896304745,"fraud_Lang, Towne and Schuppe",kids_pets,26.47,Sara,Harris,F,"597 Jenny Ford Apt. 543",Tupper Lake,NY,"12986",44.232000,-74.490500,6120,Chartered loss adjuster,1976-10-09,"89a3a17615d79ce028322be4384226ac",44.996090,-74.469608,false,,1742385237090
375082648741747,fraud_Auer LLC,personal_care,92.81,Shannon,Bell,F,"2918 David Spurs",Georgetown,MN,"56546",47.099900,-96.727000,346,"Research officer, trade union",1976-12-14,"0836253b9312c93f457bb0081775d34c",47.797332,-97.296242,false,,1742385308399
30270432095985,fraud_Kassulke Inc,entertainment,14.59,Lisa,Lin,F,"908 Brooks Brook",Lomax,IL,"61454",40.676100,-91.039100,725,Environmental consultant,1972-11-28,e6b45350b25c4e46e09c11a98cd693d8,40.796122,-90.387886,false,,1742385375053
2274911989136158,"fraud_Schaefer, Fay and Hilll",entertainment,11.02,Robert,Velazquez,M,"3136 Silva Stream",Parker,CO,"80138",39.510200,-104.721600,84861,Materials engineer,1932-03-10,"1f644d96bba8f6f83fee0f99715583fb",39.492378,-103.733917,false,,1742385441653
3560725013359375,fraud_White and Sons,home,34.55,Brooke,Smith,F,"63542 Luna Brook Apt. 012",Notrees,TX,"79759",31.859900,-102.741300,23,Cytogeneticist,1969-09-15,a0a6109f1f8b499876b1d9d6da9eb54a,31.481709,-102.123271,false,,1742385517966
180058696935600,fraud_Vandervort-Funk,grocery_pos,43.94,Richard,Barnes,M,"1339 Johnson Landing Suite 007",De Lancey,NY,"13752",42.189000,-74.922900,782,Chartered accountant,2000-08-28,d48cee467a0714a6e3a00ce136024d82,42.374960,-74.862210,false,,1742385584810
38052002992326,fraud_Beier-Hyatt,shopping_pos,1.40,Anna,Logan,F,"3522 Park Wells Suite 528",Cleveland,TX,"77327",30.330000,-95.020200,34153,Building surveyor,1995-09-11,"91df513cbfd2d45a655852c1902222b0",29.690234,-94.237907,false,,1742385656773
4792627764422477317,fraud_Schmidt and Sons,shopping_net,12.57,Margaret,Mendez,F,"7952 Karen Pike",De Soto,KS,"66018",38.946200,-94.971400,5760,Chief Executive Officer,1978-10-01,"21fb496d13c599b5320418e730e41b49",39.691559,-95.031881,false,,1742385724867
4861310130652566408,"fraud_Bahringer, Bergnaum and Quitzon",home,58.26,Ashley,Cruz,F,"65417 Walsh Radial Suite 691",Saint Amant,LA,"70774",30.238500,-90.843500,10076,"Surveyor, rural practice",1977-12-16,c8a6a8d30e6da38fa1c86c1004bff52d,30.618712,-90.329050,false,,1742385791366
372520049757633,fraud_Spencer-Runolfsson,misc_pos,52.11,Lori,Ramirez,F,"4293 Ramirez Squares",Ranier,MN,"56668",48.603100,-93.297700,136,Ceramics designer,2000-02-20,a8cb6651188ada286d3ee38e2fcadeba,48.906123,-93.445363,false,,1742385858273
6526777409109795,"fraud_McDermott, Osinski and Morar",home,69.23,Michael,Garner,M,"0157 Samuel Mission Suite 379",South Richmond Hill,NY,"11419",40.686800,-73.823000,47211,Site engineer,1937-02-01,"5cc4dbb4d7cfcf04ea2be4891eb5d657",41.307218,-72.896267,false,,1742385925257
377234009633447,fraud_Hoppe-Parisian,kids_pets,17.33,Theresa,Blackwell,F,"43576 Kristina Islands",Shenandoah Junction,WV,"25442",39.371600,-77.822900,1925,Systems developer,1966-02-14,"3ebf683d1abeeef622d3b5d01bf90116",38.598395,-77.988127,false,,1742385996570
3518669219150142,"fraud_Effertz, Welch and Schowalter",entertainment,142.90,Dorothy,Thomas,F,"537 Rice Square Suite 040",Milford,OH,"45150",39.165700,-84.233000,31394,Hospital doctor,1996-11-12,f3d837d5c96ae0707b618dfbabf08c8a,38.642883,-83.492308,false,,1742386063035
6011504998544485,fraud_Barton LLC,kids_pets,24.39,Ashley,Whitney,F,"4038 Smith Avenue",Jones,AL,"36749",32.510400,-86.813800,1089,Materials engineer,1971-11-02,a9c96c67f934788fc03f21bbe1f7f656,31.981119,-85.890854,false,,1742386130078
38797410705641,fraud_Crooks and Sons,personal_care,74.20,Andrew,Tucker,M,"583 Gray Creek",Oak Hill,NY,"12460",42.406900,-74.152800,277,Glass blower/designer,1971-12-12,"5432ea783668505d2d343ccba5c78029",43.305827,-74.603082,false,,1742386197391
676326610042,fraud_McDermott-Rice,misc_pos,153.04,Jacqueline,Caldwell,F,"54220 April Union Suite 403",Riverview,MI,"48193",42.178200,-83.246100,15623,Writer,1993-11-02,ff788e2e75a3814a1073d81f4e2cc82a,41.240300,-82.503616,false,,1742386268586
3551217896304745,fraud_Bahringer-Streich,food_dining,78.28,Sara,Harris,F,"597 Jenny Ford Apt. 543",Tupper Lake,NY,"12986",44.232000,-74.490500,6120,Chartered loss adjuster,1976-10-09,"54ce3f0a294365bb1a878ad0991d571d",45.064273,-73.892743,false,,1742386340058
4671727014157745,"fraud_Kling, Howe and Schneider",home,103.00,Kenneth,Edwards,M,"3653 Ryan Crossroad",Andrews,IN,"46702",40.861800,-85.606700,2304,Retail banker,1955-07-25,"33939ce2970e4c3155b5259071ece2e4",41.220238,-85.236757,false,,1742386406974
4671727014157745,"fraud_Koss, Hansen and Lueilwitz",home,72.26,Kenneth,Edwards,M,"3653 Ryan Crossroad",Andrews,IN,"46702",40.861800,-85.606700,2304,Retail banker,1955-07-25,"49daa097a8c3ffa777267e48c21d8116",40.483416,-84.866121,false,,1742386474071
378858024506425,fraud_Parker-Kunde,personal_care,3.51,Debra,Eaton,F,"72743 Brian Run",Paradise Valley,AZ,"85253",33.549400,-111.956500,17047,Building surveyor,1935-01-29,"392e7905da21cd069f74f999324a7305",33.769797,-112.587487,false,,1742386541546
4060579726528237,fraud_Wolf Inc,grocery_pos,77.19,Steven,Sanders,M,"25955 Amy Via",Ozawkie,KS,"66070",39.213600,-95.440400,2661,Theatre director,1948-11-14,"6ed41f96b774545a750c9304b544acc5",39.128980,-94.610714,false,,1742386607893
6011724471098086,fraud_Shields-Wunsch,health_fitness,48.29,Ann,Lawson,F,"144 Evans Islands Apt. 683",Burbank,WA,"99323",46.196600,-118.901700,3684,Musician,1981-11-29,b3cd2ca7c47204b1df61b03afece9d46,46.692529,-119.893527,false,,1742386674609
36078114201167,fraud_Herzog Ltd,misc_pos,2.37,Christopher,Horn,M,"956 Sanchez Highway",Mallie,KY,"41836",37.269200,-82.916100,798,Facilities manager,1926-06-26,"3a21e99e6a199de8190aec92e4b01ad9",37.203089,-83.312456,false,,1742386741013
4104312520615374,fraud_O'Keefe-Hudson,grocery_pos,102.79,Brooke,Rodriguez,F,"901 Todd Gardens Apt. 466",Mountain Center,CA,"92561",33.640100,-116.556700,1661,"Therapist, music",1988-09-19,a76e478858ed0f50ee1d8b7f35eaecf2,33.696877,-115.690132,false,,1742386808956
5596347693144598,fraud_Herzog Ltd,misc_pos,6.89,Joseph,Moody,M,"5901 Foster Pine",Kenner,LA,"70062",29.991200,-90.247900,68211,"Engineer, petroleum",1941-04-23,"4738876c07b8e7466fd3d649000ec899",30.404469,-90.973081,false,,1742386877816
30273037698427,"fraud_Reichert, Huels and Hoppe",shopping_net,144.94,Andrew,Patterson,M,"06959 Stephen Branch Suite 246",Thida,AR,"72165",35.576200,-91.453900,111,Careers information officer,2000-06-13,"6dbbcd4f50e32476d9b2e5aa163c825e",35.368959,-91.670690,false,,1742386944879
30234966027947,fraud_Feil-Morar,health_fitness,118.01,Matthew,Lambert,M,"7188 Melissa Crest Apt. 151",New Holstein,WI,"53061",43.944600,-88.091100,5196,Child psychotherapist,1978-01-22,"635e1f7bf4c7bab83bd6e4913e8d048b",43.231845,-88.985419,false,,1742387011417
38580485618059,"fraud_Casper, Hand and Zulauf",grocery_pos,107.17,Teresa,Clark,F,"1323 Derek Mission",Noonan,ND,"58765",48.885600,-103.009800,248,Industrial/product designer,1968-05-13,b72646454782005f899afc3cb9ac7d44,48.042437,-102.245119,false,,1742387078492
2242542703101233,"fraud_Hoppe, Harris and Bednar",entertainment,77.00,Samuel,Jenkins,M,"43235 Mckenzie Views Apt. 837",Westport,KY,"40077",38.492100,-85.452400,564,Pensions consultant,1996-04-10,f5f28ea6f4b65f24282a390b0c195f2e,39.187705,-84.593338,false,,1742387145831
4670613943676271,"fraud_Yost, Schamberger and Windler",kids_pets,81.28,Bianca,Novak,F,"0953 David Skyway",Cuthbert,GA,"39840",31.770600,-84.793600,5726,Fitness centre manager,1947-08-14,"06efffbf33765912549e7b777bb12dde",32.015640,-83.903330,false,,1742387212289
3521417320836166,fraud_Daugherty-Thompson,food_dining,101.47,Angela,Hodges,F,"08236 Kim Hill",Indianapolis,IN,"46254",39.849000,-86.272000,910148,Firefighter,1975-11-30,a8ecefb0ccba3467aaab8e6a6104beda,40.196052,-86.617780,false,,1742387278830
